shelf_id,person_id,timestamp,age,gender,height,weight,married_status,moving_speed_(m/s),item_id,looking_at_item_(s),holding_the_item_(s),holding_the_bag,picking_up_item,returning_item,putting_item_into_bag,taking_item_out_of_bag,putting_item_into_bag_in_the_2nd_time,si_id,date,time
0,235,2024-07-06 14:37:00,46,Male,174,58,Married,1.43,3,17,26,True,True,True,False,False,False,03,2024-07-06,14:37:00
1,236,2024-07-06 14:12:00,47,Female,154,40,Married,1.23,11,38,30,True,True,True,True,True,True,111,2024-07-06,14:12:00
1,236,2024-07-06 14:15:00,47,Female,154,40,Married,1.42,12,20,39,True,True,False,True,True,False,112,2024-07-06,14:15:00
1,236,2024-07-06 14:17:00,47,Female,154,40,Married,1.07,6,23,32,True,True,False,False,False,False,16,2024-07-06,14:17:00
4,236,2024-07-06 14:20:00,47,Female,154,40,Married,1.03,5,26,29,True,True,True,True,True,False,45,2024-07-06,14:20:00
4,236,2024-07-06 14:25:00,47,Female,154,40,Married,0.6,0,62,35,True,True,False,True,False,True,40,2024-07-06,14:25:00
4,236,2024-07-06 14:30:00,47,Female,154,40,Married,1.23,5,39,17,True,True,False,True,False,True,45,2024-07-06,14:30:00
4,236,2024-07-06 14:32:00,47,Female,154,40,Married,1.47,1,63,35,True,True,False,True,False,False,41,2024-07-06,14:32:00
4,236,2024-07-06 14:35:00,47,Female,154,40,Married,0.86,17,36,22,True,True,True,True,True,True,417,2024-07-06,14:35:00
4,236,2024-07-06 14:39:00,47,Female,154,40,Married,1.41,11,25,23,True,True,True,False,True,True,411,2024-07-06,14:39:00
1,236,2024-07-06 14:40:00,47,Female,154,40,Married,0.5,4,36,36,True,True,True,False,True,False,14,2024-07-06,14:40:00
1,236,2024-07-06 14:43:00,47,Female,154,40,Married,0.15,5,15,29,True,True,True,False,False,,15,2024-07-06,14:43:00
4,236,2024-07-06 14:44:00,47,Female,154,40,Married,0.96,4,22,25,True,True,False,True,True,True,44,2024-07-06,14:44:00
4,236,2024-07-06 14:49:00,47,Female,154,40,Married,0.35,6,38,39,True,True,True,True,,True,46,2024-07-06,14:49:00
2,237,2024-07-06 14:13:00,51,Male,168,81,Married,1.1,0,19,36,False,True,True,False,True,False,20,2024-07-06,14:13:00
2,237,2024-07-06 14:15:00,51,Male,168,81,Married,1.38,1,30,19,False,True,False,True,False,True,21,2024-07-06,14:15:00
2,237,2024-07-06 14:16:00,51,Male,168,81,Married,0.29,6,68,33,False,True,True,,False,False,26,2024-07-06,14:16:00
2,237,2024-07-06 14:20:00,51,Male,168,81,Married,1.27,0,29,35,False,True,False,False,False,False,20,2024-07-06,14:20:00
0,238,2024-07-06 14:16:00,64,Male,172,61,Married,1.32,6,23,25,False,True,True,False,True,False,06,2024-07-06,14:16:00
7,239,2024-07-06 14:28:00,73,Male,177,60,Married,1.28,9,18,19,True,True,False,False,False,True,79,2024-07-06,14:28:00
7,239,2024-07-06 14:33:00,73,Male,177,60,Married,0.86,5,17,34,True,True,True,False,,False,75,2024-07-06,14:33:00
7,239,2024-07-06 14:35:00,73,Male,177,60,Married,1.38,2,16,32,True,True,True,True,False,False,72,2024-07-06,14:35:00
7,239,2024-07-06 14:36:00,73,Male,177,60,Married,0.11,7,58,57,True,True,True,,True,False,77,2024-07-06,14:36:00
7,239,2024-07-06 14:37:00,73,Male,177,60,Married,0.93,15,28,25,True,True,False,True,True,False,715,2024-07-06,14:37:00
6,239,2024-07-06 14:41:00,73,Male,177,60,Married,0.17,4,4,7,True,True,True,False,False,,64,2024-07-06,14:41:00
6,239,2024-07-06 14:46:00,73,Male,177,60,Married,1.0,17,14,11,True,True,True,False,,True,617,2024-07-06,14:46:00
6,239,2024-07-06 14:49:00,73,Male,177,60,Married,0.74,4,7,1,True,True,True,,True,False,64,2024-07-06,14:49:00
6,239,2024-07-06 14:54:00,73,Male,177,60,Married,1.47,14,22,36,True,True,False,True,False,True,614,2024-07-06,14:54:00
1,239,2024-07-06 14:59:00,73,Male,177,60,Married,0.3,1,24,22,True,True,False,True,False,,11,2024-07-06,14:59:00
1,239,2024-07-06 15:00:00,73,Male,177,60,Married,0.2,9,32,17,True,True,True,False,False,True,19,2024-07-06,15:00:00
1,239,2024-07-06 15:02:00,73,Male,177,60,Married,0.95,3,22,27,True,True,False,True,False,,13,2024-07-06,15:02:00
1,239,2024-07-06 15:03:00,73,Male,177,60,Married,0.67,17,34,27,True,True,False,True,True,True,117,2024-07-06,15:03:00
1,239,2024-07-06 15:04:00,73,Male,177,60,Married,1.0,6,21,36,True,True,True,False,True,False,16,2024-07-06,15:04:00
0,239,2024-07-06 15:09:00,73,Male,177,60,Married,1.29,3,27,34,True,True,True,,False,False,03,2024-07-06,15:09:00
0,239,2024-07-06 15:10:00,73,Male,177,60,Married,0.53,11,22,24,True,True,True,False,False,,011,2024-07-06,15:10:00
4,240,2024-07-06 14:39:00,69,Male,171,73,Single,1.19,15,21,23,False,True,False,True,True,False,415,2024-07-06,14:39:00
4,240,2024-07-06 14:41:00,69,Male,171,73,Single,0.54,13,24,28,False,True,False,False,True,True,413,2024-07-06,14:41:00
4,240,2024-07-06 14:42:00,69,Male,171,73,Single,1.37,17,25,20,False,True,False,False,False,,417,2024-07-06,14:42:00
4,240,2024-07-06 14:44:00,69,Male,171,73,Single,0.59,10,28,39,False,True,False,True,False,True,410,2024-07-06,14:44:00
0,240,2024-07-06 14:46:00,69,Male,171,73,Single,0.46,4,38,29,False,True,False,True,False,False,04,2024-07-06,14:46:00
7,241,2024-07-06 14:46:00,48,Male,171,58,Married,1.43,7,50,56,True,True,True,True,False,,77,2024-07-06,14:46:00
7,241,2024-07-06 14:47:00,48,Male,171,58,Married,0.84,10,23,33,True,True,True,True,False,True,710,2024-07-06,14:47:00
1,241,2024-07-06 14:50:00,48,Male,171,58,Married,0.7,14,5,6,True,True,False,True,False,,114,2024-07-06,14:50:00
1,241,2024-07-06 14:54:00,48,Male,171,58,Married,1.11,12,17,36,True,True,True,False,False,True,112,2024-07-06,14:54:00
1,241,2024-07-06 14:59:00,48,Male,171,58,Married,1.09,13,8,4,True,True,False,True,False,,113,2024-07-06,14:59:00
0,241,2024-07-06 15:03:00,48,Male,171,58,Married,0.14,4,27,30,True,True,False,True,False,True,04,2024-07-06,15:03:00
0,241,2024-07-06 15:06:00,48,Male,171,58,Married,0.79,10,23,21,True,True,False,False,False,True,010,2024-07-06,15:06:00
0,241,2024-07-06 15:08:00,48,Male,171,58,Married,0.61,9,15,30,True,True,False,True,True,True,09,2024-07-06,15:08:00
0,241,2024-07-06 15:09:00,48,Male,171,58,Married,0.66,9,21,28,True,True,False,True,False,True,09,2024-07-06,15:09:00
0,241,2024-07-06 15:12:00,48,Male,171,58,Married,1.14,5,15,39,True,True,True,True,False,False,05,2024-07-06,15:12:00
0,241,2024-07-06 15:15:00,48,Male,171,58,Married,0.58,9,34,15,True,True,True,,True,True,09,2024-07-06,15:15:00
2,242,2024-07-06 14:58:00,45,Female,166,50,Married,0.16,2,39,21,False,True,True,,False,False,22,2024-07-06,14:58:00
2,242,2024-07-06 15:02:00,45,Female,166,50,Married,0.99,2,26,23,False,True,True,,True,True,22,2024-07-06,15:02:00
2,242,2024-07-06 15:06:00,45,Female,166,50,Married,1.11,1,19,33,False,True,False,True,True,True,21,2024-07-06,15:06:00
4,243,2024-07-06 14:59:00,30,Female,153,55,Single,0.36,6,16,17,True,True,True,True,,False,46,2024-07-06,14:59:00
2,243,2024-07-06 15:01:00,30,Female,153,55,Single,0.78,1,27,15,True,True,False,True,False,,21,2024-07-06,15:01:00
2,243,2024-07-06 15:06:00,30,Female,153,55,Single,0.87,6,38,15,True,True,True,True,False,,26,2024-07-06,15:06:00
2,243,2024-07-06 15:11:00,30,Female,153,55,Single,1.17,2,15,27,True,True,True,,,False,22,2024-07-06,15:11:00
2,243,2024-07-06 15:15:00,30,Female,153,55,Single,1.36,4,34,35,True,True,False,True,False,True,24,2024-07-06,15:15:00
2,243,2024-07-06 15:19:00,30,Female,153,55,Single,0.63,4,18,28,True,True,False,False,,True,24,2024-07-06,15:19:00
2,243,2024-07-06 15:22:00,30,Female,153,55,Single,0.81,4,24,31,True,True,False,True,False,False,24,2024-07-06,15:22:00
1,244,2024-07-06 15:08:00,62,Male,173,76,Married,0.74,10,17,17,True,True,False,True,False,,110,2024-07-06,15:08:00
1,244,2024-07-06 15:10:00,62,Male,173,76,Married,1.21,3,20,29,True,True,False,False,True,True,13,2024-07-06,15:10:00
1,244,2024-07-06 15:15:00,62,Male,173,76,Married,0.7,12,29,25,True,True,False,False,False,False,112,2024-07-06,15:15:00
1,244,2024-07-06 15:20:00,62,Male,173,76,Married,0.46,16,15,36,True,True,True,False,False,,116,2024-07-06,15:20:00
0,244,2024-07-06 15:23:00,62,Male,173,76,Married,0.27,5,29,32,True,True,True,False,False,True,05,2024-07-06,15:23:00
0,244,2024-07-06 15:27:00,62,Male,173,76,Married,1.37,11,30,25,True,True,False,True,True,True,011,2024-07-06,15:27:00
0,244,2024-07-06 15:31:00,62,Male,173,76,Married,1.13,1,23,37,True,True,True,True,,False,01,2024-07-06,15:31:00
0,244,2024-07-06 15:36:00,62,Male,173,76,Married,0.7,9,21,36,True,True,False,True,True,False,09,2024-07-06,15:36:00
0,244,2024-07-06 15:38:00,62,Male,173,76,Married,0.98,4,37,25,True,True,False,True,False,True,04,2024-07-06,15:38:00
7,245,2024-07-06 15:12:00,62,Male,178,86,Married,1.29,15,18,28,True,True,False,False,True,False,715,2024-07-06,15:12:00
7,245,2024-07-06 15:15:00,62,Male,178,86,Married,0.53,0,18,21,True,True,True,False,,True,70,2024-07-06,15:15:00
7,245,2024-07-06 15:18:00,62,Male,178,86,Married,0.44,11,26,16,True,True,False,False,False,True,711,2024-07-06,15:18:00
7,245,2024-07-06 15:22:00,62,Male,178,86,Married,0.16,0,21,27,True,True,True,False,True,False,70,2024-07-06,15:22:00
7,245,2024-07-06 15:23:00,62,Male,178,86,Married,0.18,11,29,18,True,True,False,True,True,False,711,2024-07-06,15:23:00
7,245,2024-07-06 15:26:00,62,Male,178,86,Married,0.67,8,68,23,True,True,True,True,True,True,78,2024-07-06,15:26:00
0,246,2024-07-06 15:26:00,72,Male,171,82,Married,0.6,11,28,28,True,True,False,False,,False,011,2024-07-06,15:26:00
0,246,2024-07-06 15:27:00,72,Male,171,82,Married,1.27,9,65,30,True,True,True,False,True,,09,2024-07-06,15:27:00
0,246,2024-07-06 15:28:00,72,Male,171,82,Married,0.32,7,65,33,True,True,False,True,False,False,07,2024-07-06,15:28:00
0,246,2024-07-06 15:31:00,72,Male,171,82,Married,1.0,4,29,30,True,True,False,True,False,False,04,2024-07-06,15:31:00
2,246,2024-07-06 15:35:00,72,Male,171,82,Married,0.11,5,33,18,True,True,False,True,True,False,25,2024-07-06,15:35:00
2,246,2024-07-06 15:39:00,72,Male,171,82,Married,1.13,5,39,18,True,True,True,False,,True,25,2024-07-06,15:39:00
2,246,2024-07-06 15:43:00,72,Male,171,82,Married,0.33,0,25,21,True,True,True,False,,False,20,2024-07-06,15:43:00
2,246,2024-07-06 15:46:00,72,Male,171,82,Married,0.43,3,27,17,True,True,False,False,True,False,23,2024-07-06,15:46:00
2,246,2024-07-06 15:50:00,72,Male,171,82,Married,1.31,6,66,30,True,True,False,False,True,False,26,2024-07-06,15:50:00
2,246,2024-07-06 15:55:00,72,Male,171,82,Married,0.31,5,37,28,True,True,True,False,,False,25,2024-07-06,15:55:00
6,246,2024-07-06 15:57:00,72,Male,171,82,Married,0.84,14,8,8,True,True,False,False,False,False,614,2024-07-06,15:57:00
6,246,2024-07-06 16:00:00,72,Male,171,82,Married,0.75,13,14,6,True,True,False,True,False,False,613,2024-07-06,16:00:00
0,247,2024-07-06 15:40:00,64,Female,160,57,Married,0.44,3,18,38,True,True,False,True,True,True,03,2024-07-06,15:40:00
0,247,2024-07-06 15:43:00,64,Female,160,57,Married,0.45,6,34,22,True,True,True,False,False,True,06,2024-07-06,15:43:00
0,247,2024-07-06 15:44:00,64,Female,160,57,Married,1.36,3,39,38,True,True,True,False,False,True,03,2024-07-06,15:44:00
0,247,2024-07-06 15:48:00,64,Female,160,57,Married,0.37,0,23,33,True,True,True,True,True,False,00,2024-07-06,15:48:00
0,247,2024-07-06 15:50:00,64,Female,160,57,Married,1.29,4,38,37,True,True,False,True,False,False,04,2024-07-06,15:50:00
0,247,2024-07-06 15:52:00,64,Female,160,57,Married,0.17,8,20,16,True,True,False,False,False,,08,2024-07-06,15:52:00
7,247,2024-07-06 15:57:00,64,Female,160,57,Married,1.29,5,28,23,True,True,True,,True,,75,2024-07-06,15:57:00
0,248,2024-07-06 15:44:00,71,Male,178,77,Married,0.32,7,26,31,True,True,False,False,True,True,07,2024-07-06,15:44:00
0,248,2024-07-06 15:49:00,71,Male,178,77,Married,1.14,12,21,22,True,True,True,False,,False,012,2024-07-06,15:49:00
0,248,2024-07-06 15:52:00,71,Male,178,77,Married,1.04,1,31,38,True,True,True,True,False,,01,2024-07-06,15:52:00
0,248,2024-07-06 15:54:00,71,Male,178,77,Married,1.0,9,34,30,True,True,False,True,False,False,09,2024-07-06,15:54:00
0,248,2024-07-06 15:56:00,71,Male,178,77,Married,0.76,1,28,35,True,True,False,False,False,True,01,2024-07-06,15:56:00
2,248,2024-07-06 15:58:00,71,Male,178,77,Married,1.29,5,27,15,True,True,False,False,True,True,25,2024-07-06,15:58:00
2,248,2024-07-06 16:00:00,71,Male,178,77,Married,0.58,2,23,24,True,True,True,False,False,False,22,2024-07-06,16:00:00
0,248,2024-07-06 16:02:00,71,Male,178,77,Married,1.17,10,36,16,True,True,True,False,,False,010,2024-07-06,16:02:00
0,248,2024-07-06 16:03:00,71,Male,178,77,Married,1.39,12,34,38,True,True,False,False,False,True,012,2024-07-06,16:03:00
0,248,2024-07-06 16:06:00,71,Male,178,77,Married,0.3,12,22,38,True,True,True,True,True,True,012,2024-07-06,16:06:00
0,248,2024-07-06 16:07:00,71,Male,178,77,Married,1.17,3,19,36,True,True,True,False,True,False,03,2024-07-06,16:07:00
0,248,2024-07-06 16:10:00,71,Male,178,77,Married,0.48,11,38,36,True,True,True,True,False,True,011,2024-07-06,16:10:00
0,248,2024-07-06 16:11:00,71,Male,178,77,Married,0.48,12,17,33,True,True,False,True,True,True,012,2024-07-06,16:11:00
0,248,2024-07-06 16:14:00,71,Male,178,77,Married,0.61,3,32,26,True,True,False,False,False,False,03,2024-07-06,16:14:00
1,249,2024-07-06 15:46:00,23,Female,164,50,Single,0.39,15,38,32,True,True,False,True,False,False,115,2024-07-06,15:46:00
1,249,2024-07-06 15:48:00,23,Female,164,50,Single,0.84,6,30,26,True,True,True,,False,True,16,2024-07-06,15:48:00
1,249,2024-07-06 15:51:00,23,Female,164,50,Single,0.51,14,8,3,True,True,False,True,False,,114,2024-07-06,15:51:00
1,249,2024-07-06 15:52:00,23,Female,164,50,Single,1.31,11,16,30,True,True,False,True,False,,111,2024-07-06,15:52:00
1,249,2024-07-06 15:54:00,23,Female,164,50,Single,0.25,7,32,29,True,True,False,False,False,True,17,2024-07-06,15:54:00
7,249,2024-07-06 15:55:00,23,Female,164,50,Single,0.13,14,19,27,True,True,False,False,True,False,714,2024-07-06,15:55:00
7,249,2024-07-06 16:00:00,23,Female,164,50,Single,0.69,2,22,26,True,True,True,False,True,True,72,2024-07-06,16:00:00
7,249,2024-07-06 16:02:00,23,Female,164,50,Single,0.17,12,18,37,True,True,True,True,,False,712,2024-07-06,16:02:00
7,249,2024-07-06 16:05:00,23,Female,164,50,Single,1.1,15,21,15,True,True,False,False,False,False,715,2024-07-06,16:05:00
7,249,2024-07-06 16:09:00,23,Female,164,50,Single,0.62,0,26,38,True,True,False,True,False,False,70,2024-07-06,16:09:00
2,249,2024-07-06 16:12:00,23,Female,164,50,Single,0.88,4,17,16,True,True,False,False,,False,24,2024-07-06,16:12:00
2,249,2024-07-06 16:13:00,23,Female,164,50,Single,1.47,2,33,20,True,True,False,False,True,,22,2024-07-06,16:13:00
2,250,2024-07-06 15:59:00,56,Female,154,45,Single,0.84,6,33,29,True,True,True,,True,False,26,2024-07-06,15:59:00
2,250,2024-07-06 16:02:00,56,Female,154,45,Single,0.32,5,24,35,True,True,True,,False,True,25,2024-07-06,16:02:00
2,250,2024-07-06 16:04:00,56,Female,154,45,Single,0.52,2,15,25,True,True,False,False,True,True,22,2024-07-06,16:04:00
7,250,2024-07-06 16:05:00,56,Female,154,45,Single,0.81,11,17,26,True,True,True,,False,,711,2024-07-06,16:05:00
7,250,2024-07-06 16:08:00,56,Female,154,45,Single,1.35,11,32,27,True,True,True,,False,True,711,2024-07-06,16:08:00
7,250,2024-07-06 16:09:00,56,Female,154,45,Single,1.13,4,28,20,True,True,True,True,True,False,74,2024-07-06,16:09:00
7,250,2024-07-06 16:14:00,56,Female,154,45,Single,0.26,4,23,32,True,True,False,True,False,True,74,2024-07-06,16:14:00
7,250,2024-07-06 16:17:00,56,Female,154,45,Single,0.87,12,27,38,True,True,False,True,False,False,712,2024-07-06,16:17:00
0,250,2024-07-06 16:20:00,56,Female,154,45,Single,1.48,6,27,29,True,True,True,False,True,True,06,2024-07-06,16:20:00
0,250,2024-07-06 16:23:00,56,Female,154,45,Single,0.77,9,32,25,True,True,False,True,False,,09,2024-07-06,16:23:00
0,250,2024-07-06 16:27:00,56,Female,154,45,Single,1.39,2,23,25,True,True,False,False,True,False,02,2024-07-06,16:27:00
0,250,2024-07-06 16:28:00,56,Female,154,45,Single,1.24,0,32,25,True,True,True,False,True,False,00,2024-07-06,16:28:00
0,250,2024-07-06 16:29:00,56,Female,154,45,Single,0.74,10,20,36,True,True,False,False,False,True,010,2024-07-06,16:29:00
1,250,2024-07-06 16:31:00,56,Female,154,45,Single,1.21,8,22,33,True,True,True,True,True,,18,2024-07-06,16:31:00
1,250,2024-07-06 16:32:00,56,Female,154,45,Single,1.31,0,29,23,True,True,True,,True,,10,2024-07-06,16:32:00
1,250,2024-07-06 16:33:00,56,Female,154,45,Single,0.65,5,30,24,True,True,True,True,False,True,15,2024-07-06,16:33:00
2,251,2024-07-06 16:05:00,73,Male,178,58,Married,0.87,4,36,35,True,True,True,True,False,False,24,2024-07-06,16:05:00
2,251,2024-07-06 16:07:00,73,Male,178,58,Married,0.54,7,23,22,True,True,False,True,False,False,27,2024-07-06,16:07:00
2,251,2024-07-06 16:08:00,73,Male,178,58,Married,0.59,3,33,29,True,True,False,True,True,True,23,2024-07-06,16:08:00
2,251,2024-07-06 16:12:00,73,Male,178,58,Married,0.28,1,37,31,True,True,False,True,False,,21,2024-07-06,16:12:00
2,251,2024-07-06 16:13:00,73,Male,178,58,Married,0.2,1,20,15,True,True,False,True,False,True,21,2024-07-06,16:13:00
7,251,2024-07-06 16:16:00,73,Male,178,58,Married,1.46,0,15,20,True,True,False,True,False,False,70,2024-07-06,16:16:00
0,251,2024-07-06 16:18:00,73,Male,178,58,Married,0.43,4,21,39,True,True,False,True,False,False,04,2024-07-06,16:18:00
0,251,2024-07-06 16:23:00,73,Male,178,58,Married,1.08,11,36,22,True,True,False,True,False,True,011,2024-07-06,16:23:00
0,251,2024-07-06 16:27:00,73,Male,178,58,Married,1.06,12,29,23,True,True,True,False,True,False,012,2024-07-06,16:27:00
0,251,2024-07-06 16:29:00,73,Male,178,58,Married,0.32,2,23,37,True,True,False,False,True,True,02,2024-07-06,16:29:00
1,251,2024-07-06 16:34:00,73,Male,178,58,Married,0.62,5,31,38,True,True,False,False,True,False,15,2024-07-06,16:34:00
0,252,2024-07-06 16:07:00,37,Male,172,58,Married,0.42,6,38,23,True,True,False,True,False,,06,2024-07-06,16:07:00
0,252,2024-07-06 16:09:00,37,Male,172,58,Married,0.29,9,16,23,True,True,False,False,,False,09,2024-07-06,16:09:00
4,252,2024-07-06 16:12:00,37,Male,172,58,Married,1.27,10,19,23,True,True,False,True,False,True,410,2024-07-06,16:12:00
4,252,2024-07-06 16:16:00,37,Male,172,58,Married,0.51,10,23,35,True,True,False,True,False,False,410,2024-07-06,16:16:00
4,252,2024-07-06 16:19:00,37,Male,172,58,Married,0.1,12,30,16,True,True,False,True,True,False,412,2024-07-06,16:19:00
4,252,2024-07-06 16:22:00,37,Male,172,58,Married,0.39,9,31,25,True,True,False,True,True,False,49,2024-07-06,16:22:00
4,252,2024-07-06 16:26:00,37,Male,172,58,Married,0.45,7,17,25,True,True,False,False,,,47,2024-07-06,16:26:00
4,252,2024-07-06 16:28:00,37,Male,172,58,Married,0.88,12,37,34,True,True,False,False,,True,412,2024-07-06,16:28:00
0,252,2024-07-06 16:31:00,37,Male,172,58,Married,0.73,7,18,15,True,True,False,False,,False,07,2024-07-06,16:31:00
0,252,2024-07-06 16:35:00,37,Male,172,58,Married,0.37,12,28,35,True,True,False,False,True,False,012,2024-07-06,16:35:00
0,252,2024-07-06 16:39:00,37,Male,172,58,Married,0.38,4,24,37,True,True,False,True,False,True,04,2024-07-06,16:39:00
0,252,2024-07-06 16:40:00,37,Male,172,58,Married,0.3,3,35,16,True,True,True,True,False,False,03,2024-07-06,16:40:00
0,252,2024-07-06 16:45:00,37,Male,172,58,Married,0.48,12,25,32,True,True,False,True,False,False,012,2024-07-06,16:45:00
6,253,2024-07-06 16:08:00,31,Female,163,50,Single,0.23,2,7,2,True,True,False,False,True,True,62,2024-07-06,16:08:00
6,253,2024-07-06 16:09:00,31,Female,163,50,Single,0.85,15,69,14,True,True,True,False,True,False,615,2024-07-06,16:09:00
6,253,2024-07-06 16:12:00,31,Female,163,50,Single,0.46,5,39,15,True,True,True,False,False,True,65,2024-07-06,16:12:00
6,253,2024-07-06 16:17:00,31,Female,163,50,Single,1.02,0,22,24,True,True,False,True,True,True,60,2024-07-06,16:17:00
6,253,2024-07-06 16:21:00,31,Female,163,50,Single,1.01,12,53,54,True,True,True,True,,False,612,2024-07-06,16:21:00
1,253,2024-07-06 16:24:00,31,Female,163,50,Single,0.98,5,31,19,True,True,True,True,True,False,15,2024-07-06,16:24:00
1,253,2024-07-06 16:29:00,31,Female,163,50,Single,1.32,10,39,24,True,True,False,True,True,True,110,2024-07-06,16:29:00
6,253,2024-07-06 16:33:00,31,Female,163,50,Single,0.43,5,32,37,True,True,False,True,True,False,65,2024-07-06,16:33:00
6,253,2024-07-06 16:35:00,31,Female,163,50,Single,1.24,4,33,24,True,True,False,True,True,False,64,2024-07-06,16:35:00
6,253,2024-07-06 16:38:00,31,Female,163,50,Single,1.29,15,66,1,True,True,False,False,True,True,615,2024-07-06,16:38:00
6,253,2024-07-06 16:40:00,31,Female,163,50,Single,0.54,3,1,14,True,True,True,False,False,False,63,2024-07-06,16:40:00
6,253,2024-07-06 16:41:00,31,Female,163,50,Single,0.78,11,50,50,True,True,True,False,True,,611,2024-07-06,16:41:00
3,253,2024-07-06 16:44:00,31,Female,163,50,Single,1.2,9,24,29,True,True,False,False,True,False,39,2024-07-06,16:44:00
3,253,2024-07-06 16:45:00,31,Female,163,50,Single,0.43,20,50,52,True,True,False,True,False,False,320,2024-07-06,16:45:00
3,253,2024-07-06 16:48:00,31,Female,163,50,Single,1.33,16,18,19,True,True,False,True,False,False,316,2024-07-06,16:48:00
