si_id,shelf_id,item_id,person_id,timestamp,date,time,holding_the_bag,picking_up_item,returning_item,putting_item_into_bag,taking_item_out_of_bag,putting_item_into_bag_in_the_2nd_time,holding_the_item_(s),looking_at_item_(s),is_buy,dow
414,4,14,139,2024-07-06 03:52:00,2024-07-06,03:52:00,True,True,False,False,False,False,True,True,False,Saturday
76,7,6,139,2024-07-06 03:55:00,2024-07-06,03:55:00,True,True,False,True,True,False,True,True,False,Saturday
714,7,14,139,2024-07-06 03:59:00,2024-07-06,03:59:00,True,True,True,,True,True,True,True,False,Saturday
45,4,5,140,2024-07-06 03:22:00,2024-07-06,03:22:00,False,True,True,False,True,False,True,True,False,Saturday
25,2,5,141,2024-07-06 03:27:00,2024-07-06,03:27:00,False,True,True,False,,True,True,True,False,Saturday
28,2,8,141,2024-07-06 03:30:00,2024-07-06,03:30:00,False,True,True,False,True,True,True,True,False,Saturday
27,2,7,141,2024-07-06 03:33:00,2024-07-06,03:33:00,False,True,False,True,False,False,True,True,True,Saturday
311,3,11,141,2024-07-06 03:35:00,2024-07-06,03:35:00,False,True,False,True,True,True,True,True,False,Saturday
317,3,17,141,2024-07-06 03:39:00,2024-07-06,03:39:00,False,True,False,True,False,,True,True,True,Saturday
63,6,3,142,2024-07-06 03:29:00,2024-07-06,03:29:00,True,True,False,False,False,,True,True,False,Saturday
68,6,8,142,2024-07-06 03:31:00,2024-07-06,03:31:00,True,True,True,True,False,,True,True,False,Saturday
617,6,17,142,2024-07-06 03:33:00,2024-07-06,03:33:00,True,True,False,True,True,True,True,True,False,Saturday
67,6,7,142,2024-07-06 03:36:00,2024-07-06,03:36:00,True,True,True,True,False,True,True,True,False,Saturday
09,0,9,142,2024-07-06 03:38:00,2024-07-06,03:38:00,True,True,False,True,True,False,True,True,False,Saturday
08,0,8,142,2024-07-06 03:39:00,2024-07-06,03:39:00,True,True,True,,,False,True,True,False,Saturday
01,0,1,142,2024-07-06 03:41:00,2024-07-06,03:41:00,True,True,True,,True,,True,True,False,Saturday
011,0,11,142,2024-07-06 03:44:00,2024-07-06,03:44:00,True,True,True,True,True,,True,True,False,Saturday
42,4,2,142,2024-07-06 03:49:00,2024-07-06,03:49:00,True,True,False,True,False,True,True,True,True,Saturday
411,4,11,142,2024-07-06 03:54:00,2024-07-06,03:54:00,True,True,True,True,,False,True,True,False,Saturday
418,4,18,142,2024-07-06 03:55:00,2024-07-06,03:55:00,True,True,False,True,False,,True,True,True,Saturday
28,2,8,143,2024-07-06 03:43:00,2024-07-06,03:43:00,True,True,False,True,False,False,True,True,True,Saturday
31,3,1,143,2024-07-06 03:47:00,2024-07-06,03:47:00,True,True,False,False,,False,True,True,False,Saturday
319,3,19,143,2024-07-06 03:49:00,2024-07-06,03:49:00,True,True,False,True,False,True,True,True,True,Saturday
310,3,10,143,2024-07-06 03:51:00,2024-07-06,03:51:00,True,True,True,,False,,True,True,False,Saturday
310,3,10,143,2024-07-06 03:55:00,2024-07-06,03:55:00,True,True,False,True,True,True,True,True,False,Saturday
04,0,4,143,2024-07-06 03:59:00,2024-07-06,03:59:00,True,True,False,True,False,True,True,True,True,Saturday
05,0,5,143,2024-07-06 04:00:00,2024-07-06,04:00:00,True,True,False,False,False,True,True,True,True,Saturday
05,0,5,143,2024-07-06 04:03:00,2024-07-06,04:03:00,True,True,True,False,,True,True,True,False,Saturday
04,0,4,143,2024-07-06 04:04:00,2024-07-06,04:04:00,True,True,True,True,True,True,True,True,False,Saturday
04,0,4,143,2024-07-06 04:09:00,2024-07-06,04:09:00,True,True,False,True,False,,True,True,True,Saturday
115,1,15,143,2024-07-06 04:12:00,2024-07-06,04:12:00,True,True,False,False,False,False,True,True,False,Saturday
12,1,2,143,2024-07-06 04:14:00,2024-07-06,04:14:00,True,True,False,True,True,False,True,True,False,Saturday
18,1,8,143,2024-07-06 04:16:00,2024-07-06,04:16:00,True,True,False,True,False,True,True,True,True,Saturday
110,1,10,143,2024-07-06 04:18:00,2024-07-06,04:18:00,True,True,False,True,False,False,True,True,True,Saturday
12,1,2,143,2024-07-06 04:22:00,2024-07-06,04:22:00,True,True,False,True,False,True,True,True,True,Saturday
74,7,4,143,2024-07-06 04:24:00,2024-07-06,04:24:00,True,True,False,False,False,False,True,True,False,Saturday
71,7,1,143,2024-07-06 04:27:00,2024-07-06,04:27:00,True,True,False,True,False,False,True,True,True,Saturday
711,7,11,143,2024-07-06 04:32:00,2024-07-06,04:32:00,True,True,True,False,False,True,True,True,False,Saturday
713,7,13,143,2024-07-06 04:33:00,2024-07-06,04:33:00,True,True,False,False,True,False,True,True,False,Saturday
70,7,0,143,2024-07-06 04:35:00,2024-07-06,04:35:00,True,True,False,True,False,False,True,True,True,Saturday
14,1,4,144,2024-07-06 03:51:00,2024-07-06,03:51:00,True,True,False,False,True,,True,True,False,Saturday
16,1,6,144,2024-07-06 03:53:00,2024-07-06,03:53:00,True,True,False,True,False,True,True,True,True,Saturday
111,1,11,144,2024-07-06 03:58:00,2024-07-06,03:58:00,True,True,False,True,False,False,True,True,True,Saturday
12,1,2,144,2024-07-06 03:59:00,2024-07-06,03:59:00,True,True,False,True,False,False,True,True,True,Saturday
117,1,17,144,2024-07-06 04:03:00,2024-07-06,04:03:00,True,True,True,,True,,True,True,False,Saturday
12,1,2,144,2024-07-06 04:08:00,2024-07-06,04:08:00,True,True,False,True,False,True,True,True,True,Saturday
76,7,6,144,2024-07-06 04:10:00,2024-07-06,04:10:00,True,True,True,True,True,False,True,True,False,Saturday
714,7,14,144,2024-07-06 04:14:00,2024-07-06,04:14:00,True,True,False,False,,True,True,True,False,Saturday
73,7,3,144,2024-07-06 04:18:00,2024-07-06,04:18:00,True,True,False,False,,True,True,True,False,Saturday
71,7,1,144,2024-07-06 04:22:00,2024-07-06,04:22:00,True,True,False,True,True,True,True,True,False,Saturday
714,7,14,144,2024-07-06 04:27:00,2024-07-06,04:27:00,True,True,False,True,True,False,True,True,False,Saturday
78,7,8,144,2024-07-06 04:32:00,2024-07-06,04:32:00,True,True,True,False,True,False,True,True,False,Saturday
710,7,10,144,2024-07-06 04:34:00,2024-07-06,04:34:00,True,True,False,False,False,False,True,True,False,Saturday
77,7,7,144,2024-07-06 04:35:00,2024-07-06,04:35:00,True,True,False,True,False,False,True,True,True,Saturday
714,7,14,144,2024-07-06 04:37:00,2024-07-06,04:37:00,True,True,True,False,True,True,True,True,False,Saturday
714,7,14,144,2024-07-06 04:40:00,2024-07-06,04:40:00,True,True,True,,False,False,True,True,False,Saturday
30,3,0,145,2024-07-06 03:51:00,2024-07-06,03:51:00,True,True,True,False,False,False,True,True,False,Saturday
30,3,0,145,2024-07-06 03:52:00,2024-07-06,03:52:00,True,True,False,True,False,True,True,True,True,Saturday
319,3,19,145,2024-07-06 03:53:00,2024-07-06,03:53:00,True,True,False,True,False,False,True,True,True,Saturday
36,3,6,145,2024-07-06 03:54:00,2024-07-06,03:54:00,True,True,True,True,False,,True,True,False,Saturday
320,3,20,145,2024-07-06 03:59:00,2024-07-06,03:59:00,True,True,False,True,False,True,True,True,True,Saturday
318,3,18,145,2024-07-06 04:01:00,2024-07-06,04:01:00,True,True,False,True,False,False,True,True,True,Saturday
52,5,2,145,2024-07-06 04:04:00,2024-07-06,04:04:00,True,True,True,True,False,,True,True,False,Saturday
513,5,13,145,2024-07-06 04:09:00,2024-07-06,04:09:00,True,True,True,False,True,,True,True,False,Saturday
11,1,1,145,2024-07-06 04:10:00,2024-07-06,04:10:00,True,True,False,True,False,False,True,True,True,Saturday
115,1,15,145,2024-07-06 04:15:00,2024-07-06,04:15:00,True,True,False,False,True,True,True,True,False,Saturday
17,1,7,145,2024-07-06 04:16:00,2024-07-06,04:16:00,True,True,True,False,False,True,True,True,False,Saturday
17,1,7,145,2024-07-06 04:19:00,2024-07-06,04:19:00,True,True,True,True,True,False,True,True,False,Saturday
114,1,14,145,2024-07-06 04:21:00,2024-07-06,04:21:00,True,True,False,True,False,False,True,True,True,Saturday
112,1,12,145,2024-07-06 04:26:00,2024-07-06,04:26:00,True,True,True,False,False,True,True,True,False,Saturday
27,2,7,145,2024-07-06 04:31:00,2024-07-06,04:31:00,True,True,True,False,True,,True,True,False,Saturday
511,5,11,145,2024-07-06 04:34:00,2024-07-06,04:34:00,True,True,False,True,False,True,True,True,True,Saturday
515,5,15,145,2024-07-06 04:39:00,2024-07-06,04:39:00,True,True,True,False,True,False,True,True,False,Saturday
52,5,2,145,2024-07-06 04:40:00,2024-07-06,04:40:00,True,True,True,True,False,,True,True,False,Saturday
510,5,10,145,2024-07-06 04:44:00,2024-07-06,04:44:00,True,True,False,True,False,True,True,True,True,Saturday
55,5,5,145,2024-07-06 04:45:00,2024-07-06,04:45:00,True,True,False,True,False,False,True,True,True,Saturday
715,7,15,146,2024-07-06 03:53:00,2024-07-06,03:53:00,True,True,False,False,False,True,True,True,True,Saturday
70,7,0,146,2024-07-06 03:54:00,2024-07-06,03:54:00,True,True,False,True,False,False,True,True,True,Saturday
715,7,15,146,2024-07-06 03:55:00,2024-07-06,03:55:00,True,True,False,True,False,False,True,True,True,Saturday
713,7,13,146,2024-07-06 03:56:00,2024-07-06,03:56:00,True,True,True,False,True,False,True,True,False,Saturday
32,3,2,146,2024-07-06 03:57:00,2024-07-06,03:57:00,True,True,False,True,False,True,True,True,True,Saturday
32,3,2,146,2024-07-06 03:59:00,2024-07-06,03:59:00,True,True,False,True,False,True,True,True,True,Saturday
34,3,4,146,2024-07-06 04:01:00,2024-07-06,04:01:00,True,True,True,False,False,False,True,True,False,Saturday
318,3,18,147,2024-07-06 03:56:00,2024-07-06,03:56:00,True,True,False,True,False,True,True,True,True,Saturday
32,3,2,147,2024-07-06 04:00:00,2024-07-06,04:00:00,True,True,True,True,,True,True,True,False,Saturday
30,3,0,147,2024-07-06 04:04:00,2024-07-06,04:04:00,True,True,False,True,True,False,True,True,False,Saturday
116,1,16,147,2024-07-06 04:09:00,2024-07-06,04:09:00,True,True,False,False,True,True,True,True,False,Saturday
13,1,3,147,2024-07-06 04:11:00,2024-07-06,04:11:00,True,True,False,True,False,False,True,True,True,Saturday
112,1,12,147,2024-07-06 04:16:00,2024-07-06,04:16:00,True,True,True,False,False,False,True,True,False,Saturday
28,2,8,147,2024-07-06 04:19:00,2024-07-06,04:19:00,True,True,False,True,False,,True,True,True,Saturday
20,2,0,147,2024-07-06 04:22:00,2024-07-06,04:22:00,True,True,False,True,False,True,True,True,True,Saturday
21,2,1,147,2024-07-06 04:27:00,2024-07-06,04:27:00,True,True,False,True,False,False,True,True,True,Saturday
23,2,3,147,2024-07-06 04:32:00,2024-07-06,04:32:00,True,True,False,False,False,,True,True,False,Saturday
20,2,0,147,2024-07-06 04:34:00,2024-07-06,04:34:00,True,True,True,False,True,False,True,True,False,Saturday
23,2,3,147,2024-07-06 04:37:00,2024-07-06,04:37:00,True,True,False,False,,True,True,True,False,Saturday
17,1,7,148,2024-07-06 04:10:00,2024-07-06,04:10:00,True,True,True,True,False,True,True,True,False,Saturday
15,1,5,148,2024-07-06 04:12:00,2024-07-06,04:12:00,True,True,False,False,False,,True,True,False,Saturday
18,1,8,148,2024-07-06 04:16:00,2024-07-06,04:16:00,True,True,True,False,True,,True,True,False,Saturday
10,1,0,148,2024-07-06 04:20:00,2024-07-06,04:20:00,True,True,False,True,True,True,True,True,False,Saturday
113,1,13,148,2024-07-06 04:24:00,2024-07-06,04:24:00,True,True,False,True,False,True,True,True,True,Saturday
17,1,7,148,2024-07-06 04:26:00,2024-07-06,04:26:00,True,True,True,False,,False,True,True,False,Saturday
08,0,8,148,2024-07-06 04:30:00,2024-07-06,04:30:00,True,True,True,,True,True,True,True,False,Saturday
715,7,15,148,2024-07-06 04:32:00,2024-07-06,04:32:00,True,True,False,False,False,,True,True,False,Saturday
72,7,2,149,2024-07-06 04:21:00,2024-07-06,04:21:00,True,True,False,False,False,False,True,True,False,Saturday
79,7,9,149,2024-07-06 04:23:00,2024-07-06,04:23:00,True,True,True,,False,False,True,True,False,Saturday
73,7,3,149,2024-07-06 04:25:00,2024-07-06,04:25:00,True,True,False,False,False,False,True,True,False,Saturday
74,7,4,149,2024-07-06 04:28:00,2024-07-06,04:28:00,True,True,False,False,,False,True,True,False,Saturday
78,7,8,149,2024-07-06 04:31:00,2024-07-06,04:31:00,True,True,False,False,False,True,True,True,True,Saturday
715,7,15,149,2024-07-06 04:33:00,2024-07-06,04:33:00,True,True,True,True,False,True,True,True,False,Saturday
711,7,11,149,2024-07-06 04:37:00,2024-07-06,04:37:00,True,True,False,False,,False,True,True,False,Saturday
72,7,2,149,2024-07-06 04:41:00,2024-07-06,04:41:00,True,True,False,False,False,,True,True,False,Saturday
71,7,1,149,2024-07-06 04:45:00,2024-07-06,04:45:00,True,True,False,True,True,True,True,True,False,Saturday
60,6,0,149,2024-07-06 04:47:00,2024-07-06,04:47:00,True,True,True,False,True,False,True,True,False,Saturday
612,6,12,149,2024-07-06 04:51:00,2024-07-06,04:51:00,True,True,True,True,False,False,True,True,False,Saturday
616,6,16,149,2024-07-06 04:55:00,2024-07-06,04:55:00,True,True,True,False,False,False,True,True,False,Saturday
78,7,8,149,2024-07-06 04:57:00,2024-07-06,04:57:00,True,True,False,False,True,False,True,True,False,Saturday
77,7,7,149,2024-07-06 05:02:00,2024-07-06,05:02:00,True,True,True,,,True,True,True,False,Saturday
76,7,6,149,2024-07-06 05:04:00,2024-07-06,05:04:00,True,True,False,True,False,False,True,True,True,Saturday
714,7,14,149,2024-07-06 05:09:00,2024-07-06,05:09:00,True,True,False,False,True,True,True,True,False,Saturday
76,7,6,149,2024-07-06 05:13:00,2024-07-06,05:13:00,True,True,False,True,True,True,True,True,False,Saturday
713,7,13,149,2024-07-06 05:18:00,2024-07-06,05:18:00,True,True,False,True,True,False,True,True,False,Saturday
07,0,7,149,2024-07-06 05:20:00,2024-07-06,05:20:00,True,True,False,True,False,True,True,True,True,Saturday
011,0,11,149,2024-07-06 05:21:00,2024-07-06,05:21:00,True,True,True,True,False,False,True,True,False,Saturday
012,0,12,149,2024-07-06 05:26:00,2024-07-06,05:26:00,True,True,False,True,True,True,True,True,False,Saturday
03,0,3,149,2024-07-06 05:27:00,2024-07-06,05:27:00,True,True,False,True,False,True,True,True,True,Saturday
05,0,5,149,2024-07-06 05:28:00,2024-07-06,05:28:00,True,True,True,True,False,False,True,True,False,Saturday
05,0,5,150,2024-07-06 04:28:00,2024-07-06,04:28:00,False,True,True,True,True,,True,True,False,Saturday
01,0,1,150,2024-07-06 04:32:00,2024-07-06,04:32:00,False,True,True,False,True,,True,True,False,Saturday
320,3,20,151,2024-07-06 04:30:00,2024-07-06,04:30:00,True,True,False,True,False,True,True,True,True,Saturday
31,3,1,151,2024-07-06 04:35:00,2024-07-06,04:35:00,True,True,True,,False,,True,True,False,Saturday
37,3,7,151,2024-07-06 04:38:00,2024-07-06,04:38:00,True,True,True,False,False,False,True,True,False,Saturday
30,3,0,151,2024-07-06 04:41:00,2024-07-06,04:41:00,True,True,False,True,False,True,True,True,True,Saturday
27,2,7,151,2024-07-06 04:45:00,2024-07-06,04:45:00,True,True,False,True,False,True,True,True,True,Saturday
23,2,3,151,2024-07-06 04:47:00,2024-07-06,04:47:00,True,True,False,True,True,True,True,True,False,Saturday
24,2,4,151,2024-07-06 04:49:00,2024-07-06,04:49:00,True,True,True,True,False,True,True,True,False,Saturday
28,2,8,151,2024-07-06 04:52:00,2024-07-06,04:52:00,True,True,False,False,True,True,True,True,False,Saturday
24,2,4,151,2024-07-06 04:56:00,2024-07-06,04:56:00,True,True,False,True,True,True,True,True,False,Saturday
20,2,0,151,2024-07-06 04:59:00,2024-07-06,04:59:00,True,True,False,False,False,,True,True,False,Saturday
710,7,10,151,2024-07-06 05:04:00,2024-07-06,05:04:00,True,True,True,False,False,True,True,True,False,Saturday
713,7,13,151,2024-07-06 05:08:00,2024-07-06,05:08:00,True,True,True,False,True,False,True,True,False,Saturday
72,7,2,151,2024-07-06 05:13:00,2024-07-06,05:13:00,True,True,True,True,False,,True,True,False,Saturday
79,7,9,151,2024-07-06 05:16:00,2024-07-06,05:16:00,True,True,False,False,True,True,True,True,False,Saturday
78,7,8,151,2024-07-06 05:20:00,2024-07-06,05:20:00,True,True,True,False,True,,True,True,False,Saturday
76,7,6,151,2024-07-06 05:24:00,2024-07-06,05:24:00,True,True,False,True,True,False,True,True,False,Saturday
011,0,11,151,2024-07-06 05:28:00,2024-07-06,05:28:00,True,True,False,False,,,True,True,False,Saturday
01,0,1,152,2024-07-06 04:38:00,2024-07-06,04:38:00,True,True,True,True,False,,True,True,False,Saturday
08,0,8,152,2024-07-06 04:43:00,2024-07-06,04:43:00,True,True,False,True,False,False,True,True,True,Saturday
72,7,2,152,2024-07-06 04:46:00,2024-07-06,04:46:00,True,True,False,False,False,False,True,True,False,Saturday
71,7,1,152,2024-07-06 04:47:00,2024-07-06,04:47:00,True,True,True,,False,False,True,True,False,Saturday
76,7,6,152,2024-07-06 04:50:00,2024-07-06,04:50:00,True,True,False,False,,True,True,True,False,Saturday
73,7,3,152,2024-07-06 04:55:00,2024-07-06,04:55:00,True,True,False,True,True,True,True,True,False,Saturday
73,7,3,152,2024-07-06 04:59:00,2024-07-06,04:59:00,True,True,False,True,True,True,True,True,False,Saturday
17,1,7,152,2024-07-06 05:02:00,2024-07-06,05:02:00,True,True,False,True,False,True,True,True,True,Saturday
10,1,0,152,2024-07-06 05:04:00,2024-07-06,05:04:00,True,True,False,False,True,False,True,True,False,Saturday
14,1,4,152,2024-07-06 05:06:00,2024-07-06,05:06:00,True,True,False,False,True,True,True,True,False,Saturday
12,1,2,152,2024-07-06 05:10:00,2024-07-06,05:10:00,True,True,False,True,False,True,True,True,True,Saturday
111,1,11,152,2024-07-06 05:12:00,2024-07-06,05:12:00,True,True,False,True,False,True,True,True,True,Saturday
17,1,7,152,2024-07-06 05:13:00,2024-07-06,05:13:00,True,True,False,False,True,False,True,True,False,Saturday
65,6,5,152,2024-07-06 05:17:00,2024-07-06,05:17:00,True,True,True,False,,False,True,True,False,Saturday
62,6,2,152,2024-07-06 05:22:00,2024-07-06,05:22:00,True,True,False,False,False,False,True,True,False,Saturday
63,6,3,152,2024-07-06 05:26:00,2024-07-06,05:26:00,True,True,False,False,False,True,True,True,True,Saturday
64,6,4,152,2024-07-06 05:30:00,2024-07-06,05:30:00,True,True,False,True,True,False,True,True,False,Saturday
64,6,4,152,2024-07-06 05:34:00,2024-07-06,05:34:00,True,True,True,False,False,False,True,True,False,Saturday
615,6,15,152,2024-07-06 05:36:00,2024-07-06,05:36:00,True,True,True,,False,True,True,True,False,Saturday
06,0,6,152,2024-07-06 05:41:00,2024-07-06,05:41:00,True,True,False,True,True,True,True,True,False,Saturday
06,0,6,152,2024-07-06 05:42:00,2024-07-06,05:42:00,True,True,False,True,True,False,True,True,False,Saturday
27,2,7,153,2024-07-06 04:51:00,2024-07-06,04:51:00,True,True,False,True,False,False,True,True,True,Saturday
28,2,8,153,2024-07-06 04:54:00,2024-07-06,04:54:00,True,True,True,,False,False,True,True,False,Saturday
25,2,5,153,2024-07-06 04:59:00,2024-07-06,04:59:00,True,True,True,,False,True,True,True,False,Saturday
24,2,4,153,2024-07-06 05:00:00,2024-07-06,05:00:00,True,True,False,False,False,False,True,True,False,Saturday
20,2,0,153,2024-07-06 05:02:00,2024-07-06,05:02:00,True,True,True,False,True,,True,True,False,Saturday
73,7,3,153,2024-07-06 05:07:00,2024-07-06,05:07:00,True,True,True,True,False,False,True,True,False,Saturday
713,7,13,153,2024-07-06 05:08:00,2024-07-06,05:08:00,True,True,False,True,False,,True,True,True,Saturday
713,7,13,153,2024-07-06 05:13:00,2024-07-06,05:13:00,True,True,True,True,False,True,True,True,False,Saturday
713,7,13,153,2024-07-06 05:16:00,2024-07-06,05:16:00,True,True,True,True,False,True,True,True,False,Saturday
715,7,15,153,2024-07-06 05:20:00,2024-07-06,05:20:00,True,True,True,True,True,False,True,True,False,Saturday
